WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"martes, 3/2/2026",Issued,13:52:47,Processed by Global Blue,1453197,UNITED STATES,43885,11065408407117599123,"169,950.00","22,093.50"
"martes, 3/2/2026",Issued,13:58:28,Processed by Global Blue,1453197,UNITED STATES,43886,11065408407117599152,"199,980.00","25,997.40"
"martes, 3/2/2026",Issued,14:02:51,Issued,1453197,CANADA,43887,11065408407117599181,"169,970.00","22,096.10"
"martes, 3/2/2026",Issued,14:08:16,Processed by Global Blue,1453197,UNITED STATES,888,11065408407117599199,"141,950.00","18,453.50"
"martes, 3/2/2026",Issued,14:46:41,Processed by Global Blue,1453197,UNITED STATES,43890,11065408407117599229,"239,970.00","31,196.10"
"martes, 3/2/2026",Issued,15:37:36,Issued,1453197,CANADA,892,11065408407117599293,"629,960.00","88,194.40"
"martes, 3/2/2026",Issued,16:32:42,Issued,1453197,MEXICO,0893,11065408407117599433,"368,950.00","47,963.50"
"martes, 3/2/2026",Issued,16:34:30,Issued,1453197,MEXICO,0894,11065408407117599446,"79,990.00","10,398.70"
"martes, 3/2/2026",Issued,18:05:31,Issued,1453197,UNITED STATES,0898,11065408407117599548,"49,990.00","6,498.70"
"martes, 3/2/2026",Issued,19:41:49,Issued,1453197,SLOVAKIA,0902,11065408407117599728,"189,990.00","24,698.70"
"miércoles, 4/2/2026",Issued,11:53:21,Processed by Global Blue,1453197,BRAZIL,43904,11065408407117599860,"189,990.00","24,698.70"
"miércoles, 4/2/2026",Issued,16:54:01,Processed by Global Blue,1453197,UNITED STATES,0911,11065408407117600243,"51,990.00","6,758.70"
"miércoles, 4/2/2026",Issued,18:42:02,Processed by Global Blue,1453197,CHINA,0914,11065408407117600408,"33,980.00","4,417.40"
"miércoles, 4/2/2026",Issued,18:50:38,Processed by Global Blue,1453197,CHINA,0915,11065408407117600420,"50,970.00","6,626.10"
"miércoles, 4/2/2026",Issued,19:15:29,Processed by Global Blue,1453197,CHINA,0916,11065408407117600505,"50,970.00","6,626.10"
"jueves, 5/2/2026",Issued,12:30:09,Processed by Global Blue,1453197,CHINA,43918,11065408407117600774,"119,990.00","15,598.70"
"jueves, 5/2/2026",Issued,15:08:42,Issued,1453197,SPAIN,923,11065408407117601108,"29,970.00","3,896.10"
"viernes, 6/2/2026",Issued,17:18:09,Processed by Global Blue,1453197,CHINA,935,11065408407117602331,"89,990.00","11,698.70"
"viernes, 6/2/2026",Issued,19:56:32,Issued,1453197,CHILE,936,11065408407117602570,"169,970.00","22,096.10"
"sábado, 7/2/2026",Issued,11:55:47,Issued,1453197,BRAZIL,0939,11065408407117602832,"159,980.00","20,797.40"
"sábado, 7/2/2026",Issued,13:49:45,Processed by Global Blue,1453197,UNITED STATES,0943,11065408407117603096,"79,950.00","10,393.50"
"domingo, 8/2/2026",Issued,17:47:53,Processed by Global Blue,1453197,UNITED STATES,43952,11065408407117604590,"134,990.00","17,548.70"
"lunes, 9/2/2026",Issued,10:33:43,Issued,1453197,DOMINICAN REPUBLIC,957,11065408407117604820,"219,990.00","28,598.70"
"lunes, 9/2/2026",Issued,12:54:55,Issued,1453197,CHINA,959,11065408407117605017,"46,980.00","6,107.40"
"lunes, 9/2/2026",Issued,13:38:43,Processed by Global Blue,1453197,CHINA,43960,11065408407117605157,"34,990.00","4,548.70"
"lunes, 9/2/2026",Issued,14:28:34,Issued,1453197,MACAO,0962,11065408407117605212,"69,980.00","9,097.40"
"lunes, 9/2/2026",Issued,15:11:57,Processed by Global Blue,1453197,CHINA,968,11065408407117605254,"169,990.00","22,098.70"
"martes, 10/2/2026",Issued,12:55:17,Issued,1453197,UNITED STATES,0974,11065408407117605922,"79,990.00","10,398.70"
"martes, 10/2/2026",Issued,16:32:39,Processed by Global Blue,1453197,FRANCE,43980,11065408407117606282,"99,980.00","12,997.40"
"martes, 10/2/2026",Issued,16:45:08,Issued,1453197,PUERTO RICO,981,11065408407117606322,"289,980.00","37,697.40"
"martes, 10/2/2026",Issued,16:55:42,Issued,1453197,PUERTO RICO,982,11065408407117606346,"249,960.00","32,494.80"
"martes, 10/2/2026",Issued,16:57:15,Issued,1453197,PUERTO RICO,983,11065408407117606351,"169,980.00","22,097.40"
"martes, 10/2/2026",Issued,17:05:57,Issued,1453197,PUERTO RICO,43984,11065408407117606380,"504,950.00","70,693.00"
"martes, 10/2/2026",Issued,17:30:51,Issued,1453197,CANADA,985,11065408407117606457,"99,990.00","12,998.70"
"miércoles, 11/2/2026",Issued,11:00:16,Issued,1453197,CHINA,988,11065408407117606796,"199,990.00","25,998.70"
"miércoles, 11/2/2026",Issued,17:02:09,Issued,1453197,COLOMBIA,0992,11065408407117607508,"9,990.00","1,298.70"
"jueves, 12/2/2026",Issued,10:23:26,Issued,1453197,UNITED STATES,0995,11065408407117607985,"89,990.00","11,698.70"
"jueves, 12/2/2026",Issued,13:32:28,Processed by Global Blue,1453197,TAIWAN,01000,11065408407117608252,"540,837.00","75,717.18"
"jueves, 12/2/2026",Issued,14:14:42,Issued,1453197,CHINA,431001,11065408407117608402,"43,980.00","5,717.40"
"jueves, 12/2/2026",Issued,14:32:50,Issued,1453197,HONG KONG,431002,11065408407117608425,"62,970.00","8,186.10"
"jueves, 12/2/2026",Issued,14:37:07,Issued,1453197,CHINA,431003,11065408407117608456,"63,970.00","8,316.10"
"jueves, 12/2/2026",Issued,19:17:21,Issued,1453197,BRAZIL,431013,11065408407117609228,"165,990.00","21,578.70"
"viernes, 13/2/2026",Issued,19:36:16,Issued,1453197,CHINA,01021,11065408407117610444,"99,990.00","12,998.70"
"sábado, 14/2/2026",Issued,12:30:04,Issued,1453197,UNITED STATES,1027,11065408407117610854,"1,051,119.00","147,156.66"
"sábado, 14/2/2026",Issued,12:49:07,Processed by Global Blue,1453197,POLAND,431028,11065408407117610910,"39,990.00","5,198.70"
"sábado, 14/2/2026",Issued,15:28:52,Issued,1453197,NORTH MACEDONIA,1032,11065408407117611401,"84,970.00","11,046.10"
"sábado, 14/2/2026",Issued,15:47:41,Refunded by Global Blue,1453197,RUSSIAN FEDERATION,431035,11065408407117611493,"150,960.00","19,624.80"
"lunes, 16/2/2026",Issued,10:57:38,Issued,1453197,AUSTRALIA,431059,11065408407117614052,"209,970.00","27,296.10"
"lunes, 16/2/2026",Issued,15:37:59,Issued,1453197,ITALY,431076,11065408407117614892,"16,990.00","2,208.70"
"lunes, 16/2/2026",Issued,16:45:47,Issued,1453197,GERMANY,431080,11065408407117615095,"169,980.00","22,097.40"
"lunes, 16/2/2026",Issued,18:59:29,Issued,1453197,COLOMBIA,431087,11065408407117615466,"99,990.00","12,998.70"
"martes, 17/2/2026",Issued,19:48:02,Issued,1453197,CHINA,431104,11065408407117617313,"175,970.00","22,876.10"
"miércoles, 18/2/2026",Issued,10:41:11,Issued,1453197,GERMANY,43,11065408407117617619,"15,990.00","2,078.70"
"miércoles, 18/2/2026",Issued,15:02:00,Issued,1453197,CHINA,1111,11065408407117618358,"69,990.00","9,098.70"
"miércoles, 18/2/2026",Issued,18:45:40,Issued,1453197,UNITED STATES,01113,11065408407117618971,"365,960.00","47,574.80"
"miércoles, 18/2/2026",Issued,18:54:40,Issued,1453197,ISRAEL,01114,11065408407117619001,"614,960.00","86,094.40"
"jueves, 19/2/2026",Issued,15:50:27,Issued,1453197,UNITED STATES,1120,11065408407117620133,"25,980.00","3,377.40"
"jueves, 19/2/2026",Issued,15:51:55,Issued,1453197,UNITED STATES,1119,11065408407117620146,"15,990.00","2,078.70"
"viernes, 20/2/2026",Issued,12:06:48,Issued,1453197,RUSSIAN FEDERATION,01128,11065408407117621270,"89,990.00","11,698.70"
"viernes, 20/2/2026",Issued,12:11:16,Issued,1453197,RUSSIAN FEDERATION,01129,11065408407117621291,"89,990.00","11,698.70"
"viernes, 20/2/2026",Issued,13:40:49,Issued,1453197,SPAIN,01132,11065408407117621454,"159,990.00","20,798.70"
"viernes, 20/2/2026",Issued,13:49:58,Issued,1453197,SPAIN,01134,11065408407117621465,"159,990.00","20,798.70"
"viernes, 20/2/2026",Issued,14:00:31,Issued,1453197,UNITED STATES,1135,11065408407117621522,"257,920.00","33,529.60"
"viernes, 20/2/2026",Issued,17:28:46,Issued,1453197,BRAZIL,01144,11065408407117621960,"126,980.00","16,507.40"
"viernes, 20/2/2026",Issued,17:56:59,Issued,1453197,PERU,01145,11065408407117622089,"289,980.00","37,697.40"
"sábado, 21/2/2026",Issued,10:59:20,Issued,1453197,CANADA,1149,11065408407117622460,"159,950.00","20,793.50"
"sábado, 21/2/2026",Issued,11:29:50,Processed by Global Blue,1453197,SPAIN,1150,11065408407117622537,"34,990.00","4,548.70"
"sábado, 21/2/2026",Issued,12:53:26,Processed by Global Blue,1453197,UNITED STATES,1160,11065408407117622730,"149,990.00","19,498.70"
"lunes, 23/2/2026",Issued,15:57:16,Issued,1453197,BRAZIL,01196,11065408407117625746,"165,990.00","21,578.70"
"lunes, 23/2/2026",Issued,17:22:58,Issued,1453197,HONG KONG,01198,11065408407117625947,"21,980.00","2,857.40"
"lunes, 23/2/2026",Issued,17:33:18,Issued,1453197,UNITED STATES,01199,11065408407117625981,"58,970.00","7,666.10"
"lunes, 23/2/2026",Issued,17:37:13,Issued,1453197,CHINA,01200,11065408407117626001,"99,990.00","12,998.70"
"lunes, 23/2/2026",Issued,18:52:16,Processed by Global Blue,1453197,MEXICO,01202,11065408407117626157,"219,960.00","28,594.80"
"martes, 24/2/2026",Issued,17:07:19,Processed by Global Blue,1453197,UNITED STATES,01211,11065408407117626905,"290,950.00","37,823.50"
"miércoles, 25/2/2026",Issued,15:32:27,Issued,1453197,UNITED STATES,1221.43,11065408407117627889,"165,990.00","21,578.70"
"miércoles, 25/2/2026",Issued,16:31:40,Issued,1453197,MEXICO,1225,11065408407117628044,"139,980.00","18,197.40"
"jueves, 26/2/2026",Issued,16:08:39,Processed by Global Blue,1453197,UNITED STATES,01243,11065408407117629388,"459,950.00","64,393.00"
"viernes, 27/2/2026",Issued,13:20:28,Refunded by Global Blue,1453197,RUSSIAN FEDERATION,01259,11065408407117630438,"236,970.00","30,806.10"
"viernes, 27/2/2026",Issued,14:16:16,Processed by Global Blue,1453197,MEXICO,01263,11065408407117630562,"299,990.00","38,998.70"
"viernes, 27/2/2026",Issued,17:09:58,Issued,1453197,FRANCE,431269,11065408407117630995,"352,920.00","45,879.60"
"viernes, 27/2/2026",Issued,17:15:51,Issued,1453197,VIET NAM,1270,11065408407117631036,"189,980.00","24,697.40"
"viernes, 27/2/2026",Issued,17:18:55,Issued,1453197,VIET NAM,1254,11065408407117631070,"113,970.00","14,816.10"
"viernes, 27/2/2026",Issued,17:26:52,Issued,1453197,URUGUAY,1272,11065408407117631101,"49,990.00","6,498.70"
"sábado, 28/2/2026",Issued,18:08:05,Issued,1453197,UNITED STATES,43.1299,11065408407117632703,"199,990.00","25,998.70"

